Kod;Rodzaje towarów;Rok;Wartosc;Jednostka miary
3260000000;ser twarogowy półtłusty - za 1kg;2008;11,82;zł
3260000000;ser twarogowy półtłusty - za 1kg;2009;12,05;zł
3260000000;ser twarogowy półtłusty - za 1kg;2010;12,37;zł
3260000000;ser twarogowy półtłusty - za 1kg;2011;12,28;zł
3260000000;ser twarogowy półtłusty - za 1kg;2012;12,41;zł
3260000000;ser twarogowy półtłusty - za 1kg;2013;12,88;zł
3260000000;ser twarogowy półtłusty - za 1kg;2014;14,21;zł
3260000000;ser twarogowy półtłusty - za 1kg;2015;12,91;zł
3260000000;jaja kurze świeże - za 1szt.;1999;0,28;zł
3260000000;jaja kurze świeże - za 1szt.;2000;0,35;zł
3260000000;jaja kurze świeże - za 1szt.;2001;0,37;zł
3260000000;jaja kurze świeże - za 1szt.;2002;0,33;zł
3260000000;jaja kurze świeże - za 1szt.;2003;0,36;zł
3260000000;jaja kurze świeże - za 1szt.;2004;0,4;zł
3260000000;jaja kurze świeże - za 1szt.;2005;0,37;zł
3260000000;jaja kurze świeże - za 1szt.;2006;0,39;zł
3260000000;jaja kurze świeże - za 1szt.;2007;0,39;zł
3260000000;jaja kurze świeże - za 1szt.;2008;0,42;zł
3260000000;jaja kurze świeże - za 1szt.;2009;0,47;zł
3260000000;jaja kurze świeże - za 1szt.;2010;0,5;zł
3260000000;jaja kurze świeże - za 1szt.;2011;0,48;zł
3260000000;jaja kurze świeże - za 1szt.;2012;0,64;zł
3260000000;jaja kurze świeże - za 1szt.;2013;0,55;zł
3260000000;jaja kurze świeże - za 1szt.;2014;0,5;zł
3260000000;jaja kurze świeże - za 1szt.;2015;0,51;zł
3260000000;czekolada mleczna - za 100g;1999;2,18;zł
3260000000;czekolada mleczna - za 100g;2000;2,38;zł
3260000000;czekolada mleczna - za 100g;2001;2,46;zł
3260000000;czekolada mleczna - za 100g;2002;2,57;zł
3260000000;czekolada mleczna - za 100g;2003;2,68;zł
3260000000;czekolada mleczna - za 100g;2004;2,88;zł
3260000000;czekolada mleczna - za 100g;2005;3,09;zł
3260000000;czekolada mleczna - za 100g;2006;3,03;zł
3260000000;czekolada mleczna - za 100g;2007;3,09;zł
3260000000;czekolada mleczna - za 100g;2008;3,1;zł
3260000000;czekolada mleczna - za 100g;2009;3,22;zł
3260000000;czekolada mleczna - za 100g;2010;3,35;zł
3260000000;czekolada mleczna - za 100g;2011;3,51;zł
3260000000;czekolada mleczna - za 100g;2012;3,67;zł
3260000000;czekolada mleczna - za 100g;2013;3,66;zł
3260000000;czekolada mleczna - za 100g;2014;3,74;zł
3260000000;czekolada mleczna - za 100g;2015;3,95;zł
3260000000;kawa naturalna mielona - za 250g;1999;6,98;zł
3260000000;kawa naturalna mielona - za 250g;2000;7,15;zł
3260000000;kawa naturalna mielona - za 250g;2001;6,07;zł
3260000000;kawa naturalna mielona - za 250g;2002;4,94;zł
3260000000;kawa naturalna mielona - za 250g;2003;4,71;zł
3260000000;kawa naturalna mielona - za 250g;2004;4,75;zł
3260000000;kawa naturalna mielona - za 250g;2005;4,91;zł
3260000000;kawa naturalna mielona - za 250g;2006;4,91;zł
3260000000;kawa naturalna mielona - za 250g;2007;5,6;zł
3260000000;kawa naturalna mielona - za 250g;2008;5,8;zł
3260000000;kawa naturalna mielona - za 250g;2009;6,08;zł
3260000000;kawa naturalna mielona - za 250g;2010;6,25;zł
3260000000;kawa naturalna mielona - za 250g;2011;6,77;zł
3260000000;kawa naturalna mielona - za 250g;2012;7,31;zł
3260000000;kawa naturalna mielona - za 250g;2013;6,68;zł
3260000000;kawa naturalna mielona - za 250g;2014;6,68;zł
3260000000;kawa naturalna mielona - za 250g;2015;6,76;zł
3260000000;herbata czarna, liściasta - za 100g;1999;1,87;zł
3260000000;herbata czarna, liściasta - za 100g;2000;2,03;zł
3260000000;herbata czarna, liściasta - za 100g;2001;2,03;zł
3260000000;herbata czarna, liściasta - za 100g;2002;2,11;zł
3260000000;herbata czarna, liściasta - za 100g;2003;2,13;zł
3260000000;herbata czarna, liściasta - za 100g;2004;2,23;zł
3260000000;herbata czarna, liściasta - za 100g;2005;2,27;zł
3260000000;herbata czarna, liściasta - za 100g;2006;2,03;zł
3260000000;herbata czarna, liściasta - za 100g;2007;2,23;zł
3260000000;herbata czarna, liściasta - za 100g;2008;2,83;zł
3260000000;herbata czarna, liściasta - za 100g;2009;3,06;zł
3260000000;herbata czarna, liściasta - za 100g;2010;3,4;zł
3260000000;herbata czarna, liściasta - za 100g;2011;3,18;zł
3260000000;herbata czarna, liściasta - za 100g;2012;3,4;zł
3260000000;herbata czarna, liściasta - za 100g;2013;3,53;zł
3260000000;herbata czarna, liściasta - za 100g;2014;3,94;zł
3260000000;herbata czarna, liściasta - za 100g;2015;4,1;zł
3260000000;sok jabłkowy - za 1l;1999;2,86;zł
3260000000;sok jabłkowy - za 1l;2000;3,34;zł
3260000000;sok jabłkowy - za 1l;2001;3,35;zł
3260000000;sok jabłkowy - za 1l;2002;3,08;zł
3260000000;sok jabłkowy - za 1l;2003;3,02;zł
3260000000;sok jabłkowy - za 1l;2004;2,96;zł
3260000000;sok jabłkowy - za 1l;2005;2,94;zł
3260000000;sok jabłkowy - za 1l;2006;2,81;zł
3260000000;sok jabłkowy - za 1l;2007;2,95;zł
3260000000;sok jabłkowy - za 1l;2008;3,35;zł
3260000000;sok jabłkowy - za 1l;2009;3,4;zł
3260000000;sok jabłkowy - za 1l;2010;3,5;zł
3260000000;sok jabłkowy - za 1l;2011;3,56;zł
3260000000;sok jabłkowy - za 1l;2012;3,75;zł
3260000000;sok jabłkowy - za 1l;2013;3,71;zł
3260000000;sok jabłkowy - za 1l;2014;3,92;zł
3260000000;sok jabłkowy - za 1l;2015;3,47;zł
4080000000;chleb pszenno-żytni - za 0,5kg;1999;;zł
4080000000;chleb pszenno-żytni - za 0,5kg;2000;;zł
4080000000;chleb pszenno-żytni - za 0,5kg;2001;1,5;zł
4080000000;chleb pszenno-żytni - za 0,5kg;2002;1,41;zł
4080000000;chleb pszenno-żytni - za 0,5kg;2003;1,31;zł
4080000000;chleb pszenno-żytni - za 0,5kg;2004;1,32;zł
4080000000;chleb pszenno-żytni - za 0,5kg;2005;1,31;zł
4080000000;chleb pszenno-żytni - za 0,5kg;2006;1,32;zł
4080000000;chleb pszenno-żytni - za 0,5kg;2007;1,58;zł
4080000000;chleb pszenno-żytni - za 0,5kg;2008;1,8;zł
4080000000;chleb pszenno-żytni - za 0,5kg;2009;1,88;zł
4080000000;chleb pszenno-żytni - za 0,5kg;2010;1,89;zł
4080000000;chleb pszenno-żytni - za 0,5kg;2011;2,09;zł
4080000000;chleb pszenno-żytni - za 0,5kg;2012;2,13;zł
4080000000;chleb pszenno-żytni - za 0,5kg;2013;2,17;zł
4080000000;chleb pszenno-żytni - za 0,5kg;2014;2,28;zł
4080000000;chleb pszenno-żytni - za 0,5kg;2015;2,25;zł
4080000000;mięso wieprzowe bez kości (łopatka) - za 1kg;1999;9,43;zł
4080000000;mięso wieprzowe bez kości (łopatka) - za 1kg;2000;14,24;zł
4080000000;mięso wieprzowe bez kości (łopatka) - za 1kg;2001;14,88;zł
4080000000;mięso wieprzowe bez kości (łopatka) - za 1kg;2002;13,86;zł
4080000000;mięso wieprzowe bez kości (łopatka) - za 1kg;2003;12,54;zł
4080000000;mięso wieprzowe bez kości (łopatka) - za 1kg;2004;13,75;zł
4080000000;mięso wieprzowe bez kości (łopatka) - za 1kg;2005;13,06;zł
4080000000;mięso wieprzowe bez kości (łopatka) - za 1kg;2006;11,75;zł
4080000000;mięso wieprzowe bez kości (łopatka) - za 1kg;2007;12,05;zł
4080000000;mięso wieprzowe bez kości (łopatka) - za 1kg;2008;12,29;zł
4080000000;mięso wieprzowe bez kości (łopatka) - za 1kg;2009;13,71;zł
4080000000;mięso wieprzowe bez kości (łopatka) - za 1kg;2010;12,86;zł
4080000000;mięso wieprzowe bez kości (łopatka) - za 1kg;2011;13,03;zł
4080000000;mięso wieprzowe bez kości (łopatka) - za 1kg;2012;14,16;zł
4080000000;mięso wieprzowe bez kości (łopatka) - za 1kg;2013;13,97;zł
4080000000;mięso wieprzowe bez kości (łopatka) - za 1kg;2014;13,14;zł
4080000000;mięso wieprzowe bez kości (łopatka) - za 1kg;2015;12,39;zł
4080000000;kiełbasa sucha - za 1kg;1999;21,41;zł
4080000000;kiełbasa sucha - za 1kg;2000;20,73;zł
4080000000;kiełbasa sucha - za 1kg;2001;21,99;zł
4080000000;kiełbasa sucha - za 1kg;2002;21,54;zł
4080000000;kiełbasa sucha - za 1kg;2003;20,65;zł
4080000000;kiełbasa sucha - za 1kg;2004;21,11;zł
4080000000;kiełbasa sucha - za 1kg;2005;21,33;zł
4080000000;kiełbasa sucha - za 1kg;2006;21,38;zł
4080000000;kiełbasa sucha - za 1kg;2007;21,94;zł
4080000000;kiełbasa sucha - za 1kg;2008;23,07;zł
4080000000;kiełbasa sucha - za 1kg;2009;24,3;zł
4080000000;kiełbasa sucha - za 1kg;2010;24,82;zł
4080000000;kiełbasa sucha - za 1kg;2011;23,93;zł
4080000000;kiełbasa sucha - za 1kg;2012;25,41;zł
4080000000;kiełbasa sucha - za 1kg;2013;26,23;zł
4080000000;kiełbasa sucha - za 1kg;2014;27,83;zł
4080000000;kiełbasa sucha - za 1kg;2015;28,36;zł
4080000000;ser twarogowy półtłusty - za 1kg;1999;7,38;zł
4080000000;ser twarogowy półtłusty - za 1kg;2000;8,43;zł
4080000000;ser twarogowy półtłusty - za 1kg;2001;8,66;zł
4080000000;ser twarogowy półtłusty - za 1kg;2002;8,56;zł
4080000000;ser twarogowy półtłusty - za 1kg;2003;8,51;zł
4080000000;ser twarogowy półtłusty - za 1kg;2004;9,01;zł
4080000000;ser twarogowy półtłusty - za 1kg;2005;9,58;zł
4080000000;ser twarogowy półtłusty - za 1kg;2006;9,27;zł
4080000000;ser twarogowy półtłusty - za 1kg;2007;9,88;zł
4080000000;ser twarogowy półtłusty - za 1kg;2008;12,16;zł
4080000000;ser twarogowy półtłusty - za 1kg;2009;11,98;zł
4080000000;ser twarogowy półtłusty - za 1kg;2010;12,14;zł
4080000000;ser twarogowy półtłusty - za 1kg;2011;13,32;zł
4080000000;ser twarogowy półtłusty - za 1kg;2012;13,18;zł
4080000000;ser twarogowy półtłusty - za 1kg;2013;12,97;zł
4080000000;ser twarogowy półtłusty - za 1kg;2014;13,05;zł
4080000000;ser twarogowy półtłusty - za 1kg;2015;12,96;zł
4080000000;jaja kurze świeże - za 1szt.;1999;0,28;zł
4080000000;jaja kurze świeże - za 1szt.;2000;0,33;zł
4080000000;jaja kurze świeże - za 1szt.;2001;0,34;zł
4080000000;jaja kurze świeże - za 1szt.;2002;0,32;zł
4080000000;jaja kurze świeże - za 1szt.;2003;0,33;zł
4080000000;jaja kurze świeże - za 1szt.;2004;0,38;zł
4080000000;jaja kurze świeże - za 1szt.;2005;0,35;zł
4080000000;jaja kurze świeże - za 1szt.;2006;0,33;zł
4080000000;jaja kurze świeże - za 1szt.;2007;0,34;zł
4080000000;jaja kurze świeże - za 1szt.;2008;0,37;zł
4080000000;jaja kurze świeże - za 1szt.;2009;0,39;zł
4080000000;jaja kurze świeże - za 1szt.;2010;0,44;zł
4080000000;jaja kurze świeże - za 1szt.;2011;0,46;zł
4080000000;jaja kurze świeże - za 1szt.;2012;0,58;zł
4080000000;jaja kurze świeże - za 1szt.;2013;0,57;zł
4080000000;jaja kurze świeże - za 1szt.;2014;0,54;zł
4080000000;jaja kurze świeże - za 1szt.;2015;0,5;zł
4080000000;czekolada mleczna - za 100g;1999;2,28;zł
4080000000;czekolada mleczna - za 100g;2000;2,41;zł
4080000000;czekolada mleczna - za 100g;2001;2,42;zł
4080000000;czekolada mleczna - za 100g;2002;2,49;zł
4080000000;czekolada mleczna - za 100g;2003;2,59;zł
4080000000;czekolada mleczna - za 100g;2004;2,87;zł
4080000000;czekolada mleczna - za 100g;2005;3,09;zł
4080000000;czekolada mleczna - za 100g;2006;3,1;zł
4080000000;czekolada mleczna - za 100g;2007;3,18;zł
4080000000;czekolada mleczna - za 100g;2008;3,25;zł
4080000000;czekolada mleczna - za 100g;2009;3,25;zł
4080000000;czekolada mleczna - za 100g;2010;3,31;zł
4080000000;czekolada mleczna - za 100g;2011;3,4;zł
4080000000;czekolada mleczna - za 100g;2012;3,56;zł
4080000000;czekolada mleczna - za 100g;2013;3,51;zł
4080000000;czekolada mleczna - za 100g;2014;3,58;zł
4080000000;czekolada mleczna - za 100g;2015;3,6;zł
4080000000;kawa naturalna mielona - za 250g;1999;7,29;zł
4080000000;kawa naturalna mielona - za 250g;2000;6,43;zł
4080000000;kawa naturalna mielona - za 250g;2001;5,77;zł
4080000000;kawa naturalna mielona - za 250g;2002;4,72;zł
4080000000;kawa naturalna mielona - za 250g;2003;4,52;zł
4080000000;kawa naturalna mielona - za 250g;2004;4,4;zł
4080000000;kawa naturalna mielona - za 250g;2005;4,66;zł
4080000000;kawa naturalna mielona - za 250g;2006;4,61;zł
4080000000;kawa naturalna mielona - za 250g;2007;5,2;zł
4080000000;kawa naturalna mielona - za 250g;2008;5,88;zł
4080000000;kawa naturalna mielona - za 250g;2009;5,59;zł
4080000000;kawa naturalna mielona - za 250g;2010;5,96;zł
4080000000;kawa naturalna mielona - za 250g;2011;6,6;zł
4080000000;kawa naturalna mielona - za 250g;2012;7,42;zł
4080000000;kawa naturalna mielona - za 250g;2013;6,66;zł
4080000000;kawa naturalna mielona - za 250g;2014;7,08;zł
4080000000;kawa naturalna mielona - za 250g;2015;6,63;zł
4080000000;herbata czarna, liściasta - za 100g;1999;1,9;zł
4080000000;herbata czarna, liściasta - za 100g;2000;1,93;zł
4080000000;herbata czarna, liściasta - za 100g;2001;2,09;zł
4080000000;herbata czarna, liściasta - za 100g;2002;2,1;zł
4080000000;herbata czarna, liściasta - za 100g;2003;2,07;zł
4080000000;herbata czarna, liściasta - za 100g;2004;2,15;zł
4080000000;herbata czarna, liściasta - za 100g;2005;2,28;zł
4080000000;herbata czarna, liściasta - za 100g;2006;2,33;zł
4080000000;herbata czarna, liściasta - za 100g;2007;2,41;zł
4080000000;herbata czarna, liściasta - za 100g;2008;2,72;zł
4080000000;herbata czarna, liściasta - za 100g;2009;3,11;zł
4080000000;herbata czarna, liściasta - za 100g;2010;3,56;zł
4080000000;herbata czarna, liściasta - za 100g;2011;3,75;zł
4080000000;herbata czarna, liściasta - za 100g;2012;3,94;zł
4080000000;herbata czarna, liściasta - za 100g;2013;4,03;zł
4080000000;herbata czarna, liściasta - za 100g;2014;3,88;zł
4080000000;herbata czarna, liściasta - za 100g;2015;3,83;zł
4080000000;sok jabłkowy - za 1l;1999;2,93;zł
4080000000;sok jabłkowy - za 1l;2000;3,27;zł
4080000000;sok jabłkowy - za 1l;2001;3,4;zł
4080000000;sok jabłkowy - za 1l;2002;3,1;zł
4080000000;sok jabłkowy - za 1l;2003;3;zł
4080000000;sok jabłkowy - za 1l;2004;2,88;zł
4080000000;sok jabłkowy - za 1l;2005;2,83;zł
4080000000;sok jabłkowy - za 1l;2006;2,71;zł
4080000000;sok jabłkowy - za 1l;2007;2,85;zł
4080000000;sok jabłkowy - za 1l;2008;3,1;zł
4080000000;sok jabłkowy - za 1l;2009;3,69;zł
4080000000;sok jabłkowy - za 1l;2010;3,67;zł
4080000000;sok jabłkowy - za 1l;2011;3,73;zł
4080000000;sok jabłkowy - za 1l;2012;3,82;zł
4080000000;sok jabłkowy - za 1l;2013;3,84;zł
4080000000;sok jabłkowy - za 1l;2014;3,79;zł
4080000000;sok jabłkowy - za 1l;2015;3,63;zł
4300000000;chleb pszenno-żytni - za 0,5kg;1999;;zł
4300000000;chleb pszenno-żytni - za 0,5kg;2000;;zł
4300000000;chleb pszenno-żytni - za 0,5kg;2001;1,45;zł
4300000000;chleb pszenno-żytni - za 0,5kg;2002;1,28;zł
4300000000;chleb pszenno-żytni - za 0,5kg;2003;1,24;zł
4300000000;chleb pszenno-żytni - za 0,5kg;2004;1,33;zł
4300000000;chleb pszenno-żytni - za 0,5kg;2005;1,3;zł
4300000000;chleb pszenno-żytni - za 0,5kg;2006;1,37;zł
4300000000;chleb pszenno-żytni - za 0,5kg;2007;1,63;zł
4300000000;chleb pszenno-żytni - za 0,5kg;2008;1,86;zł
4300000000;chleb pszenno-żytni - za 0,5kg;2009;1,92;zł
4300000000;chleb pszenno-żytni - za 0,5kg;2010;1,98;zł
4300000000;chleb pszenno-żytni - za 0,5kg;2011;2,23;zł
4300000000;chleb pszenno-żytni - za 0,5kg;2012;2,28;zł
4300000000;chleb pszenno-żytni - za 0,5kg;2013;2,24;zł
4300000000;chleb pszenno-żytni - za 0,5kg;2014;2,21;zł
4300000000;chleb pszenno-żytni - za 0,5kg;2015;2,27;zł
4300000000;mięso wieprzowe bez kości (łopatka) - za 1kg;1999;9,08;zł
4300000000;mięso wieprzowe bez kości (łopatka) - za 1kg;2000;13,07;zł
4300000000;mięso wieprzowe bez kości (łopatka) - za 1kg;2001;14,27;zł
4300000000;mięso wieprzowe bez kości (łopatka) - za 1kg;2002;13,54;zł
4300000000;mięso wieprzowe bez kości (łopatka) - za 1kg;2003;12,03;zł
4300000000;mięso wieprzowe bez kości (łopatka) - za 1kg;2004;13,35;zł
4300000000;mięso wieprzowe bez kości (łopatka) - za 1kg;2005;13,07;zł
4300000000;mięso wieprzowe bez kości (łopatka) - za 1kg;2006;12,56;zł
4300000000;mięso wieprzowe bez kości (łopatka) - za 1kg;2007;12,07;zł
4300000000;mięso wieprzowe bez kości (łopatka) - za 1kg;2008;12,83;zł
4300000000;mięso wieprzowe bez kości (łopatka) - za 1kg;2009;13,91;zł
4300000000;mięso wieprzowe bez kości (łopatka) - za 1kg;2010;13,04;zł
4300000000;mięso wieprzowe bez kości (łopatka) - za 1kg;2011;13,52;zł
4300000000;mięso wieprzowe bez kości (łopatka) - za 1kg;2012;14,28;zł
4300000000;mięso wieprzowe bez kości (łopatka) - za 1kg;2013;14,25;zł
4300000000;mięso wieprzowe bez kości (łopatka) - za 1kg;2014;13,3;zł
4300000000;mięso wieprzowe bez kości (łopatka) - za 1kg;2015;11,83;zł
4300000000;kiełbasa sucha - za 1kg;1999;18,85;zł
4300000000;kiełbasa sucha - za 1kg;2000;20,14;zł
4300000000;kiełbasa sucha - za 1kg;2001;21,07;zł
4300000000;kiełbasa sucha - za 1kg;2002;20,9;zł
4300000000;kiełbasa sucha - za 1kg;2003;20,16;zł
4300000000;kiełbasa sucha - za 1kg;2004;21,26;zł
4300000000;kiełbasa sucha - za 1kg;2005;21,75;zł
4300000000;kiełbasa sucha - za 1kg;2006;21,14;zł
4300000000;kiełbasa sucha - za 1kg;2007;21,28;zł
4300000000;kiełbasa sucha - za 1kg;2008;23,24;zł
4300000000;kiełbasa sucha - za 1kg;2009;25,91;zł
4300000000;kiełbasa sucha - za 1kg;2010;27,03;zł
4300000000;kiełbasa sucha - za 1kg;2011;26,52;zł
4300000000;kiełbasa sucha - za 1kg;2012;28,55;zł
4300000000;kiełbasa sucha - za 1kg;2013;30;zł
4300000000;kiełbasa sucha - za 1kg;2014;30,06;zł
4300000000;kiełbasa sucha - za 1kg;2015;28,65;zł
4300000000;ser twarogowy półtłusty - za 1kg;1999;7,23;zł
4300000000;ser twarogowy półtłusty - za 1kg;2000;8,02;zł
4300000000;ser twarogowy półtłusty - za 1kg;2001;8,6;zł
4300000000;ser twarogowy półtłusty - za 1kg;2002;8,71;zł
4300000000;ser twarogowy półtłusty - za 1kg;2003;8,73;zł
4300000000;ser twarogowy półtłusty - za 1kg;2004;8,87;zł
4300000000;ser twarogowy półtłusty - za 1kg;2005;9,23;zł
4300000000;ser twarogowy półtłusty - za 1kg;2006;9,31;zł
4300000000;ser twarogowy półtłusty - za 1kg;2007;10,07;zł
4300000000;ser twarogowy półtłusty - za 1kg;2008;11,27;zł
4300000000;ser twarogowy półtłusty - za 1kg;2009;11,23;zł
4300000000;ser twarogowy półtłusty - za 1kg;2010;11,42;zł
4300000000;ser twarogowy półtłusty - za 1kg;2011;11,23;zł
4300000000;ser twarogowy półtłusty - za 1kg;2012;11,76;zł
4300000000;ser twarogowy półtłusty - za 1kg;2013;12;zł
4300000000;ser twarogowy półtłusty - za 1kg;2014;12,56;zł
4300000000;ser twarogowy półtłusty - za 1kg;2015;12,72;zł
4300000000;jaja kurze świeże - za 1szt.;1999;0,27;zł
4300000000;jaja kurze świeże - za 1szt.;2000;0,33;zł
4300000000;jaja kurze świeże - za 1szt.;2001;0,34;zł
4300000000;jaja kurze świeże - za 1szt.;2002;0,31;zł
4300000000;jaja kurze świeże - za 1szt.;2003;0,34;zł
4300000000;jaja kurze świeże - za 1szt.;2004;0,38;zł
4300000000;jaja kurze świeże - za 1szt.;2005;0,35;zł
4300000000;jaja kurze świeże - za 1szt.;2006;0,36;zł
4300000000;jaja kurze świeże - za 1szt.;2007;0,36;zł
4300000000;jaja kurze świeże - za 1szt.;2008;0,4;zł
4300000000;jaja kurze świeże - za 1szt.;2009;0,42;zł
4300000000;jaja kurze świeże - za 1szt.;2010;0,44;zł
4300000000;jaja kurze świeże - za 1szt.;2011;0,43;zł
4300000000;jaja kurze świeże - za 1szt.;2012;0,56;zł
4300000000;jaja kurze świeże - za 1szt.;2013;0,52;zł
4300000000;jaja kurze świeże - za 1szt.;2014;0,49;zł
4300000000;jaja kurze świeże - za 1szt.;2015;0,48;zł
4300000000;czekolada mleczna - za 100g;1999;2,16;zł
4300000000;czekolada mleczna - za 100g;2000;2,26;zł
4300000000;czekolada mleczna - za 100g;2001;2,34;zł
4300000000;czekolada mleczna - za 100g;2002;2,47;zł
4300000000;czekolada mleczna - za 100g;2003;2,62;zł
4300000000;czekolada mleczna - za 100g;2004;2,88;zł
4300000000;czekolada mleczna - za 100g;2005;3,09;zł
4300000000;czekolada mleczna - za 100g;2006;3,13;zł
4300000000;czekolada mleczna - za 100g;2007;3,12;zł
4300000000;czekolada mleczna - za 100g;2008;3,15;zł
4300000000;czekolada mleczna - za 100g;2009;3,22;zł
4300000000;czekolada mleczna - za 100g;2010;3,26;zł
4300000000;czekolada mleczna - za 100g;2011;3,43;zł
4300000000;czekolada mleczna - za 100g;2012;3,51;zł
4300000000;czekolada mleczna - za 100g;2013;3,57;zł
4300000000;czekolada mleczna - za 100g;2014;3,47;zł
4300000000;czekolada mleczna - za 100g;2015;3,59;zł
4300000000;kawa naturalna mielona - za 250g;1999;7;zł
4300000000;kawa naturalna mielona - za 250g;2000;6,72;zł
4300000000;kawa naturalna mielona - za 250g;2001;5,92;zł
4300000000;kawa naturalna mielona - za 250g;2002;4,7;zł
4300000000;kawa naturalna mielona - za 250g;2003;4,46;zł
4300000000;kawa naturalna mielona - za 250g;2004;4,55;zł
4300000000;kawa naturalna mielona - za 250g;2005;4,57;zł
4300000000;kawa naturalna mielona - za 250g;2006;4,8;zł
4300000000;kawa naturalna mielona - za 250g;2007;5,1;zł
4300000000;kawa naturalna mielona - za 250g;2008;5,86;zł
4300000000;kawa naturalna mielona - za 250g;2009;5,89;zł
4300000000;kawa naturalna mielona - za 250g;2010;5,97;zł
4300000000;kawa naturalna mielona - za 250g;2011;6,72;zł
4300000000;kawa naturalna mielona - za 250g;2012;7,28;zł
4300000000;kawa naturalna mielona - za 250g;2013;6,54;zł
4300000000;kawa naturalna mielona - za 250g;2014;6,44;zł
4300000000;kawa naturalna mielona - za 250g;2015;6,5;zł
4300000000;herbata czarna, liściasta - za 100g;1999;1,82;zł
4300000000;herbata czarna, liściasta - za 100g;2000;1,91;zł
4300000000;herbata czarna, liściasta - za 100g;2001;2,08;zł
4300000000;herbata czarna, liściasta - za 100g;2002;2,07;zł
4300000000;herbata czarna, liściasta - za 100g;2003;2,06;zł
4300000000;herbata czarna, liściasta - za 100g;2004;2,11;zł
4300000000;herbata czarna, liściasta - za 100g;2005;2,22;zł
4300000000;herbata czarna, liściasta - za 100g;2006;2,2;zł
4300000000;herbata czarna, liściasta - za 100g;2007;2,34;zł
4300000000;herbata czarna, liściasta - za 100g;2008;2,71;zł
4300000000;herbata czarna, liściasta - za 100g;2009;3,08;zł
4300000000;herbata czarna, liściasta - za 100g;2010;3,28;zł
4300000000;herbata czarna, liściasta - za 100g;2011;3,45;zł
4300000000;herbata czarna, liściasta - za 100g;2012;3,73;zł
4300000000;herbata czarna, liściasta - za 100g;2013;3,91;zł
4300000000;herbata czarna, liściasta - za 100g;2014;3,88;zł
4300000000;herbata czarna, liściasta - za 100g;2015;3,88;zł
4300000000;sok jabłkowy - za 1l;1999;2,86;zł
4300000000;sok jabłkowy - za 1l;2000;3,34;zł
4300000000;sok jabłkowy - za 1l;2001;3,32;zł
4300000000;sok jabłkowy - za 1l;2002;3;zł
4300000000;sok jabłkowy - za 1l;2003;2,91;zł
4300000000;sok jabłkowy - za 1l;2004;2,83;zł
4300000000;sok jabłkowy - za 1l;2005;2,81;zł
4300000000;sok jabłkowy - za 1l;2006;2,88;zł
4300000000;sok jabłkowy - za 1l;2007;2,96;zł
4300000000;sok jabłkowy - za 1l;2008;3,49;zł
4300000000;sok jabłkowy - za 1l;2009;3,67;zł
4300000000;sok jabłkowy - za 1l;2010;3,75;zł
4300000000;sok jabłkowy - za 1l;2011;3,81;zł
4300000000;sok jabłkowy - za 1l;2012;3,86;zł
4300000000;sok jabłkowy - za 1l;2013;3,81;zł
4300000000;sok jabłkowy - za 1l;2014;3,78;zł
4300000000;sok jabłkowy - za 1l;2015;3,65;zł
4320000000;chleb pszenno-żytni - za 0,5kg;1999;;zł
4320000000;chleb pszenno-żytni - za 0,5kg;2000;;zł
4320000000;chleb pszenno-żytni - za 0,5kg;2001;1,56;zł
4320000000;chleb pszenno-żytni - za 0,5kg;2002;1,35;zł
4320000000;chleb pszenno-żytni - za 0,5kg;2003;1,33;zł
4320000000;chleb pszenno-żytni - za 0,5kg;2004;1,41;zł
4320000000;chleb pszenno-żytni - za 0,5kg;2005;1,41;zł
4320000000;chleb pszenno-żytni - za 0,5kg;2006;1,43;zł
4320000000;chleb pszenno-żytni - za 0,5kg;2007;1,67;zł
4320000000;chleb pszenno-żytni - za 0,5kg;2008;1,89;zł
4320000000;chleb pszenno-żytni - za 0,5kg;2009;1,91;zł
4320000000;chleb pszenno-żytni - za 0,5kg;2010;1,99;zł
4320000000;chleb pszenno-żytni - za 0,5kg;2011;2,33;zł
4320000000;chleb pszenno-żytni - za 0,5kg;2012;2,41;zł
4320000000;chleb pszenno-żytni - za 0,5kg;2013;2,24;zł
4320000000;chleb pszenno-żytni - za 0,5kg;2014;2,16;zł
4320000000;chleb pszenno-żytni - za 0,5kg;2015;2,21;zł
4320000000;mięso wieprzowe bez kości (łopatka) - za 1kg;1999;9,03;zł
4320000000;mięso wieprzowe bez kości (łopatka) - za 1kg;2000;12,91;zł
4320000000;mięso wieprzowe bez kości (łopatka) - za 1kg;2001;14,42;zł
4320000000;mięso wieprzowe bez kości (łopatka) - za 1kg;2002;13,43;zł
4320000000;mięso wieprzowe bez kości (łopatka) - za 1kg;2003;11,7;zł
4320000000;mięso wieprzowe bez kości (łopatka) - za 1kg;2004;13,23;zł
4320000000;mięso wieprzowe bez kości (łopatka) - za 1kg;2005;12,73;zł
4320000000;mięso wieprzowe bez kości (łopatka) - za 1kg;2006;12,1;zł
4320000000;mięso wieprzowe bez kości (łopatka) - za 1kg;2007;12,39;zł
4320000000;mięso wieprzowe bez kości (łopatka) - za 1kg;2008;12,97;zł
4320000000;mięso wieprzowe bez kości (łopatka) - za 1kg;2009;14,15;zł
4320000000;mięso wieprzowe bez kości (łopatka) - za 1kg;2010;12,58;zł
