Kod;Wiek;Rok;Wartosc;Jednostka miary;Płeć
1100000000;50-54;2011;99338;osoba;kobiety
1100000000;50-54;2012;93265;osoba;kobiety
1100000000;50-54;2013;87891;osoba;kobiety
1100000000;50-54;2014;83141;osoba;kobiety
1100000000;50-54;2015;79548;osoba;kobiety
1100000000;55-59;2010;205289;osoba;ogółem
1100000000;55-59;2011;205164;osoba;ogółem
1100000000;55-59;2012;204763;osoba;ogółem
1100000000;55-59;2013;202534;osoba;ogółem
1100000000;55-59;2014;199479;osoba;ogółem
1100000000;55-59;2015;191506;osoba;ogółem
1100000000;55-59;2010;96496;osoba;mężczyźni
1100000000;55-59;2011;96852;osoba;mężczyźni
1100000000;55-59;2012;96594;osoba;mężczyźni
1100000000;55-59;2013;95567;osoba;mężczyźni
1100000000;55-59;2014;94165;osoba;mężczyźni
1100000000;55-59;2015;90124;osoba;mężczyźni
1100000000;55-59;2010;108793;osoba;kobiety
1100000000;55-59;2011;108312;osoba;kobiety
1100000000;55-59;2012;108169;osoba;kobiety
1100000000;55-59;2013;106967;osoba;kobiety
1100000000;55-59;2014;105314;osoba;kobiety
1100000000;55-59;2015;101382;osoba;kobiety
1100000000;60-64;2010;176954;osoba;ogółem
1100000000;60-64;2011;179546;osoba;ogółem
1100000000;60-64;2012;182605;osoba;ogółem
1100000000;60-64;2013;185537;osoba;ogółem
1100000000;60-64;2014;188744;osoba;ogółem
1100000000;60-64;2015;191902;osoba;ogółem
1100000000;60-64;2010;79367;osoba;mężczyźni
1100000000;60-64;2011;80640;osoba;mężczyźni
1100000000;60-64;2012;82153;osoba;mężczyźni
1100000000;60-64;2013;83688;osoba;mężczyźni
1100000000;60-64;2014;85533;osoba;mężczyźni
1100000000;60-64;2015;87374;osoba;mężczyźni
1100000000;60-64;2010;97587;osoba;kobiety
1100000000;60-64;2011;98906;osoba;kobiety
1100000000;60-64;2012;100452;osoba;kobiety
1100000000;60-64;2013;101849;osoba;kobiety
1100000000;60-64;2014;103211;osoba;kobiety
1100000000;60-64;2015;104528;osoba;kobiety
1100000000;65-69;2010;98841;osoba;ogółem
1100000000;65-69;2011;111445;osoba;ogółem
1100000000;65-69;2012;124311;osoba;ogółem
1100000000;65-69;2013;136998;osoba;ogółem
1100000000;65-69;2014;148938;osoba;ogółem
1100000000;65-69;2015;160958;osoba;ogółem
1100000000;65-69;2010;41768;osoba;mężczyźni
1100000000;65-69;2011;47431;osoba;mężczyźni
1100000000;65-69;2012;53109;osoba;mężczyźni
1100000000;65-69;2013;58738;osoba;mężczyźni
1100000000;65-69;2014;63838;osoba;mężczyźni
1100000000;65-69;2015;68994;osoba;mężczyźni
1100000000;65-69;2010;57073;osoba;kobiety
1100000000;65-69;2011;64014;osoba;kobiety
1100000000;65-69;2012;71202;osoba;kobiety
1100000000;65-69;2013;78260;osoba;kobiety
1100000000;65-69;2014;85100;osoba;kobiety
1100000000;65-69;2015;91964;osoba;kobiety
1100000000;70 i więcej;2010;280777;osoba;ogółem
1100000000;70 i więcej;2011;281137;osoba;ogółem
1100000000;70 i więcej;2012;279859;osoba;ogółem
1100000000;70 i więcej;2013;279172;osoba;ogółem
1100000000;70 i więcej;2014;279001;osoba;ogółem
1100000000;70 i więcej;2015;279004;osoba;ogółem
1100000000;70 i więcej;2010;94929;osoba;mężczyźni
1100000000;70 i więcej;2011;95088;osoba;mężczyźni
1100000000;70 i więcej;2012;94654;osoba;mężczyźni
1100000000;70 i więcej;2013;94543;osoba;mężczyźni
1100000000;70 i więcej;2014;94694;osoba;mężczyźni
1100000000;70 i więcej;2015;95063;osoba;mężczyźni
1100000000;70 i więcej;2010;185848;osoba;kobiety
1100000000;70 i więcej;2011;186049;osoba;kobiety
1100000000;70 i więcej;2012;185205;osoba;kobiety
1100000000;70 i więcej;2013;184629;osoba;kobiety
1100000000;70 i więcej;2014;184307;osoba;kobiety
1100000000;70 i więcej;2015;183941;osoba;kobiety
1100000000;70-74;2010;93785;osoba;ogółem
1100000000;70-74;2011;91775;osoba;ogółem
1100000000;70-74;2012;89217;osoba;ogółem
1100000000;70-74;2013;87999;osoba;ogółem
1100000000;70-74;2014;86826;osoba;ogółem
1100000000;70-74;2015;86960;osoba;ogółem
1100000000;70-74;2010;36440;osoba;mężczyźni
1100000000;70-74;2011;35820;osoba;mężczyźni
1100000000;70-74;2012;34936;osoba;mężczyźni
1100000000;70-74;2013;34698;osoba;mężczyźni
1100000000;70-74;2014;34335;osoba;mężczyźni
1100000000;70-74;2015;34663;osoba;mężczyźni
1100000000;70-74;2010;57345;osoba;kobiety
1100000000;70-74;2011;55955;osoba;kobiety
1100000000;70-74;2012;54281;osoba;kobiety
1100000000;70-74;2013;53301;osoba;kobiety
1100000000;70-74;2014;52491;osoba;kobiety
1100000000;70-74;2015;52297;osoba;kobiety
1100000000;75-79;2010;84321;osoba;ogółem
1100000000;75-79;2011;82906;osoba;ogółem
1100000000;75-79;2012;81661;osoba;ogółem
1100000000;75-79;2013;80579;osoba;ogółem
1100000000;75-79;2014;79317;osoba;ogółem
1100000000;75-79;2015;77752;osoba;ogółem
1100000000;75-79;2010;29391;osoba;mężczyźni
1100000000;75-79;2011;29057;osoba;mężczyźni
1100000000;75-79;2012;28884;osoba;mężczyźni
1100000000;75-79;2013;28535;osoba;mężczyźni
1100000000;75-79;2014;28211;osoba;mężczyźni
1100000000;75-79;2015;27760;osoba;mężczyźni
1100000000;75-79;2010;54930;osoba;kobiety
1100000000;75-79;2011;53849;osoba;kobiety
1100000000;75-79;2012;52777;osoba;kobiety
1100000000;75-79;2013;52044;osoba;kobiety
1100000000;75-79;2014;51106;osoba;kobiety
1100000000;75-79;2015;49992;osoba;kobiety
1100000000;80-84;2010;61519;osoba;ogółem
1100000000;80-84;2011;62983;osoba;ogółem
1100000000;80-84;2012;63675;osoba;ogółem
1100000000;80-84;2013;63299;osoba;ogółem
1100000000;80-84;2014;63120;osoba;ogółem
1100000000;80-84;2015;62407;osoba;ogółem
1100000000;80-84;2010;18639;osoba;mężczyźni
1100000000;80-84;2011;19249;osoba;mężczyźni
1100000000;80-84;2012;19509;osoba;mężczyźni
1100000000;80-84;2013;19489;osoba;mężczyźni
1100000000;80-84;2014;19579;osoba;mężczyźni
1100000000;80-84;2015;19540;osoba;mężczyźni
1100000000;80-84;2010;42880;osoba;kobiety
1100000000;80-84;2011;43734;osoba;kobiety
1100000000;80-84;2012;44166;osoba;kobiety
1100000000;80-84;2013;43810;osoba;kobiety
1100000000;80-84;2014;43541;osoba;kobiety
1100000000;80-84;2015;42867;osoba;kobiety
1100000000;85 i więcej;2010;41152;osoba;ogółem
1100000000;85 i więcej;2011;43473;osoba;ogółem
1100000000;85 i więcej;2012;45306;osoba;ogółem
1100000000;85 i więcej;2013;47295;osoba;ogółem
1100000000;85 i więcej;2014;49738;osoba;ogółem
1100000000;85 i więcej;2015;51885;osoba;ogółem
1100000000;85 i więcej;2010;10459;osoba;mężczyźni
1100000000;85 i więcej;2011;10962;osoba;mężczyźni
1100000000;85 i więcej;2012;11325;osoba;mężczyźni
1100000000;85 i więcej;2013;11821;osoba;mężczyźni
1100000000;85 i więcej;2014;12569;osoba;mężczyźni
1100000000;85 i więcej;2015;13100;osoba;mężczyźni
1100000000;85 i więcej;2010;30693;osoba;kobiety
1100000000;85 i więcej;2011;32511;osoba;kobiety
1100000000;85 i więcej;2012;33981;osoba;kobiety
1100000000;85 i więcej;2013;35474;osoba;kobiety
1100000000;85 i więcej;2014;37169;osoba;kobiety
1100000000;85 i więcej;2015;38785;osoba;kobiety
1100000000;0-14;2010;;osoba;ogółem
1100000000;0-14;2011;;osoba;ogółem
1100000000;0-14;2012;;osoba;ogółem
1100000000;0-14;2013;351139;osoba;ogółem
1100000000;0-14;2014;350240;osoba;ogółem
1100000000;0-14;2015;349104;osoba;ogółem
1100000000;0-14;2010;;osoba;mężczyźni
1100000000;0-14;2011;;osoba;mężczyźni
1100000000;0-14;2012;;osoba;mężczyźni
1100000000;0-14;2013;180428;osoba;mężczyźni
1100000000;0-14;2014;180135;osoba;mężczyźni
1100000000;0-14;2015;179439;osoba;mężczyźni
1100000000;0-14;2010;;osoba;kobiety
1100000000;0-14;2011;;osoba;kobiety
1100000000;0-14;2012;;osoba;kobiety
1100000000;0-14;2013;170711;osoba;kobiety
1100000000;0-14;2014;170105;osoba;kobiety
1100000000;0-14;2015;169665;osoba;kobiety
1140000000;ogółem;2010;5267072;osoba;ogółem
1140000000;ogółem;2011;5285604;osoba;ogółem
1140000000;ogółem;2012;5301760;osoba;ogółem
1140000000;ogółem;2013;5316840;osoba;ogółem
1140000000;ogółem;2014;5334511;osoba;ogółem
1140000000;ogółem;2015;5349114;osoba;ogółem
1140000000;ogółem;2010;2521615;osoba;mężczyźni
1140000000;ogółem;2011;2529656;osoba;mężczyźni
1140000000;ogółem;2012;2536666;osoba;mężczyźni
1140000000;ogółem;2013;2543762;osoba;mężczyźni
1140000000;ogółem;2014;2552091;osoba;mężczyźni
1140000000;ogółem;2015;2559241;osoba;mężczyźni
1140000000;ogółem;2010;2745457;osoba;kobiety
1140000000;ogółem;2011;2755948;osoba;kobiety
1140000000;ogółem;2012;2765094;osoba;kobiety
1140000000;ogółem;2013;2773078;osoba;kobiety
1140000000;ogółem;2014;2782420;osoba;kobiety
1140000000;ogółem;2015;2789873;osoba;kobiety
1140000000;0-4;2010;299289;osoba;ogółem
1140000000;0-4;2011;301827;osoba;ogółem
1140000000;0-4;2012;301725;osoba;ogółem
1140000000;0-4;2013;295675;osoba;ogółem
1140000000;0-4;2014;290386;osoba;ogółem
1140000000;0-4;2015;286561;osoba;ogółem
1140000000;0-4;2010;153702;osoba;mężczyźni
1140000000;0-4;2011;155104;osoba;mężczyźni
1140000000;0-4;2012;154957;osoba;mężczyźni
1140000000;0-4;2013;151689;osoba;mężczyźni
1140000000;0-4;2014;149462;osoba;mężczyźni
1140000000;0-4;2015;147470;osoba;mężczyźni
1140000000;0-4;2010;145587;osoba;kobiety
1140000000;0-4;2011;146723;osoba;kobiety
1140000000;0-4;2012;146768;osoba;kobiety
1140000000;0-4;2013;143986;osoba;kobiety
1140000000;0-4;2014;140924;osoba;kobiety
1140000000;0-4;2015;139091;osoba;kobiety
1140000000;05.wrz;2010;250552;osoba;ogółem
1140000000;05.wrz;2011;257186;osoba;ogółem
1140000000;05.wrz;2012;267137;osoba;ogółem
1140000000;05.wrz;2013;280733;osoba;ogółem
1140000000;05.wrz;2014;293421;osoba;ogółem
1140000000;05.wrz;2015;303121;osoba;ogółem
1140000000;05.wrz;2010;128177;osoba;mężczyźni
1140000000;05.wrz;2011;131537;osoba;mężczyźni
1140000000;05.wrz;2012;136852;osoba;mężczyźni
1140000000;05.wrz;2013;144164;osoba;mężczyźni
1140000000;05.wrz;2014;150413;osoba;mężczyźni
1140000000;05.wrz;2015;155596;osoba;mężczyźni
1140000000;05.wrz;2010;122375;osoba;kobiety
1140000000;05.wrz;2011;125649;osoba;kobiety
1140000000;05.wrz;2012;130285;osoba;kobiety
1140000000;05.wrz;2013;136569;osoba;kobiety
1140000000;05.wrz;2014;143008;osoba;kobiety
1140000000;05.wrz;2015;147525;osoba;kobiety
1140000000;pa�.14;2010;259667;osoba;ogółem
1140000000;pa�.14;2011;254421;osoba;ogółem
1140000000;pa�.14;2012;250730;osoba;ogółem
1140000000;pa�.14;2013;248798;osoba;ogółem
1140000000;pa�.14;2014;249568;osoba;ogółem
1140000000;pa�.14;2015;251895;osoba;ogółem
1140000000;pa�.14;2010;133098;osoba;mężczyźni
1140000000;pa�.14;2011;130600;osoba;mężczyźni
1140000000;pa�.14;2012;128573;osoba;mężczyźni
1140000000;pa�.14;2013;127393;osoba;mężczyźni
1140000000;pa�.14;2014;127691;osoba;mężczyźni
1140000000;pa�.14;2015;128857;osoba;mężczyźni
1140000000;pa�.14;2010;126569;osoba;kobiety
1140000000;pa�.14;2011;123821;osoba;kobiety
1140000000;pa�.14;2012;122157;osoba;kobiety
1140000000;pa�.14;2013;121405;osoba;kobiety
1140000000;pa�.14;2014;121877;osoba;kobiety
1140000000;pa�.14;2015;123038;osoba;kobiety
1140000000;15-19;2010;309386;osoba;ogółem
1140000000;15-19;2011;296627;osoba;ogółem
1140000000;15-19;2012;285534;osoba;ogółem
1140000000;15-19;2013;274650;osoba;ogółem
1140000000;15-19;2014;265654;osoba;ogółem
1140000000;15-19;2015;260249;osoba;ogółem
1140000000;15-19;2010;157995;osoba;mężczyźni
1140000000;15-19;2011;151286;osoba;mężczyźni
1140000000;15-19;2012;145973;osoba;mężczyźni
1140000000;15-19;2013;140772;osoba;mężczyźni
1140000000;15-19;2014;136234;osoba;mężczyźni
1140000000;15-19;2015;133388;osoba;mężczyźni
1140000000;15-19;2010;151391;osoba;kobiety
1140000000;15-19;2011;145341;osoba;kobiety
1140000000;15-19;2012;139561;osoba;kobiety
1140000000;15-19;2013;133878;osoba;kobiety
1140000000;15-19;2014;129420;osoba;kobiety
1140000000;15-19;2015;126861;osoba;kobiety
1140000000;20-24;2010;367157;osoba;ogółem
1140000000;20-24;2011;355853;osoba;ogółem
1140000000;20-24;2012;346055;osoba;ogółem
1140000000;20-24;2013;334224;osoba;ogółem
1140000000;20-24;2014;323957;osoba;ogółem
1140000000;20-24;2015;310165;osoba;ogółem
1140000000;20-24;2010;186513;osoba;mężczyźni
1140000000;20-24;2011;181076;osoba;mężczyźni
1140000000;20-24;2012;175899;osoba;mężczyźni
1140000000;20-24;2013;169931;osoba;mężczyźni
1140000000;20-24;2014;164721;osoba;mężczyźni
1140000000;20-24;2015;157952;osoba;mężczyźni
1140000000;20-24;2010;180644;osoba;kobiety
1140000000;20-24;2011;174777;osoba;kobiety
1140000000;20-24;2012;170156;osoba;kobiety
1140000000;20-24;2013;164293;osoba;kobiety
1140000000;20-24;2014;159236;osoba;kobiety
1140000000;20-24;2015;152213;osoba;kobiety
1140000000;25-29;2010;441968;osoba;ogółem
1140000000;25-29;2011;439045;osoba;ogółem
1140000000;25-29;2012;426147;osoba;ogółem
1140000000;25-29;2013;410872;osoba;ogółem
1140000000;25-29;2014;394758;osoba;ogółem
1140000000;25-29;2015;379930;osoba;ogółem
1140000000;25-29;2010;221093;osoba;mężczyźni
1140000000;25-29;2011;219633;osoba;mężczyźni
1140000000;25-29;2012;213129;osoba;mężczyźni
1140000000;25-29;2013;205535;osoba;mężczyźni
1140000000;25-29;2014;197668;osoba;mężczyźni
1140000000;25-29;2015;190363;osoba;mężczyźni
1140000000;25-29;2010;220875;osoba;kobiety
1140000000;25-29;2011;219412;osoba;kobiety
1140000000;25-29;2012;213018;osoba;kobiety
1140000000;25-29;2013;205337;osoba;kobiety
1140000000;25-29;2014;197090;osoba;kobiety
1140000000;25-29;2015;189567;osoba;kobiety
1140000000;30-34;2010;448277;osoba;ogółem
1140000000;30-34;2011;449029;osoba;ogółem
1140000000;30-34;2012;453949;osoba;ogółem
1140000000;30-34;2013;461166;osoba;ogółem
1140000000;30-34;2014;462715;osoba;ogółem
1140000000;30-34;2015;461364;osoba;ogółem
1140000000;30-34;2010;222869;osoba;mężczyźni
1140000000;30-34;2011;222848;osoba;mężczyźni
1140000000;30-34;2012;225289;osoba;mężczyźni
1140000000;30-34;2013;228582;osoba;mężczyźni
1140000000;30-34;2014;229389;osoba;mężczyźni
1140000000;30-34;2015;228617;osoba;mężczyźni
1140000000;30-34;2010;225408;osoba;kobiety
1140000000;30-34;2011;226181;osoba;kobiety
1140000000;30-34;2012;228660;osoba;kobiety
1140000000;30-34;2013;232584;osoba;kobiety
1140000000;30-34;2014;233326;osoba;kobiety
1140000000;30-34;2015;232747;osoba;kobiety
1140000000;35-39;2010;391623;osoba;ogółem
1140000000;35-39;2011;411596;osoba;ogółem
1140000000;35-39;2012;427187;osoba;ogółem
1140000000;35-39;2013;439525;osoba;ogółem
1140000000;35-39;2014;450407;osoba;ogółem
1140000000;35-39;2015;457126;osoba;ogółem
1140000000;35-39;2010;195644;osoba;mężczyźni
1140000000;35-39;2011;205340;osoba;mężczyźni
1140000000;35-39;2012;212602;osoba;mężczyźni
1140000000;35-39;2013;218681;osoba;mężczyźni
1140000000;35-39;2014;223499;osoba;mężczyźni
1140000000;35-39;2015;226856;osoba;mężczyźni
1140000000;35-39;2010;195979;osoba;kobiety
1140000000;35-39;2011;206256;osoba;kobiety
1140000000;35-39;2012;214585;osoba;kobiety
1140000000;35-39;2013;220844;osoba;kobiety
1140000000;35-39;2014;226908;osoba;kobiety
1140000000;35-39;2015;230270;osoba;kobiety
1140000000;40-44;2010;318291;osoba;ogółem
1140000000;40-44;2011;327146;osoba;ogółem
1140000000;40-44;2012;339770;osoba;ogółem
1140000000;40-44;2013;355730;osoba;ogółem
1140000000;40-44;2014;374091;osoba;ogółem
1140000000;40-44;2015;393081;osoba;ogółem
1140000000;40-44;2010;159691;osoba;mężczyźni
1140000000;40-44;2011;163925;osoba;mężczyźni
1140000000;40-44;2012;170111;osoba;mężczyźni
1140000000;40-44;2013;178063;osoba;mężczyźni
1140000000;40-44;2014;186924;osoba;mężczyźni
1140000000;40-44;2015;195765;osoba;mężczyźni
1140000000;40-44;2010;158600;osoba;kobiety
1140000000;40-44;2011;163221;osoba;kobiety
1140000000;40-44;2012;169659;osoba;kobiety
1140000000;40-44;2013;177667;osoba;kobiety
1140000000;40-44;2014;187167;osoba;kobiety
1140000000;40-44;2015;197316;osoba;kobiety
1140000000;45-49;2010;316957;osoba;ogółem
1140000000;45-49;2011;311534;osoba;ogółem
1140000000;45-49;2012;308521;osoba;ogółem
1140000000;45-49;2013;306880;osoba;ogółem
1140000000;45-49;2014;308750;osoba;ogółem
1140000000;45-49;2015;315336;osoba;ogółem
1140000000;45-49;2010;157310;osoba;mężczyźni
1140000000;45-49;2011;154957;osoba;mężczyźni
1140000000;45-49;2012;153586;osoba;mężczyźni
1140000000;45-49;2013;152728;osoba;mężczyźni
1140000000;45-49;2014;153972;osoba;mężczyźni
1140000000;45-49;2015;157315;osoba;mężczyźni
1140000000;45-49;2010;159647;osoba;kobiety
1140000000;45-49;2011;156577;osoba;kobiety
1140000000;45-49;2012;154935;osoba;kobiety
1140000000;45-49;2013;154152;osoba;kobiety
1140000000;45-49;2014;154778;osoba;kobiety
1140000000;45-49;2015;158021;osoba;kobiety
1140000000;50-54;2010;389857;osoba;ogółem
1140000000;50-54;2011;371300;osoba;ogółem
1140000000;50-54;2012;351359;osoba;ogółem
1140000000;50-54;2013;334806;osoba;ogółem
1140000000;50-54;2014;320602;osoba;ogółem
1140000000;50-54;2015;310227;osoba;ogółem
1140000000;50-54;2010;189055;osoba;mężczyźni
1140000000;50-54;2011;180343;osoba;mężczyźni
1140000000;50-54;2012;171026;osoba;mężczyźni
1140000000;50-54;2013;163396;osoba;mężczyźni
1140000000;50-54;2014;156884;osoba;mężczyźni
1140000000;50-54;2015;152107;osoba;mężczyźni
1140000000;50-54;2010;200802;osoba;kobiety
1140000000;50-54;2011;190957;osoba;kobiety
1140000000;50-54;2012;180333;osoba;kobiety
1140000000;50-54;2013;171410;osoba;kobiety
1140000000;50-54;2014;163718;osoba;kobiety
1140000000;50-54;2015;158120;osoba;kobiety
1140000000;55-59;2010;398064;osoba;ogółem
1140000000;55-59;2011;401869;osoba;ogółem
1140000000;55-59;2012;402910;osoba;ogółem
1140000000;55-59;2013;398641;osoba;ogółem
1140000000;55-59;2014;390580;osoba;ogółem
1140000000;55-59;2015;375484;osoba;ogółem
1140000000;55-59;2010;187652;osoba;mężczyźni
1140000000;55-59;2011;189573;osoba;mężczyźni
1140000000;55-59;2012;190250;osoba;mężczyźni
1140000000;55-59;2013;188593;osoba;mężczyźni
1140000000;55-59;2014;185060;osoba;mężczyźni
1140000000;55-59;2015;178548;osoba;mężczyźni
1140000000;55-59;2010;210412;osoba;kobiety
1140000000;55-59;2011;212296;osoba;kobiety
1140000000;55-59;2012;212660;osoba;kobiety
1140000000;55-59;2013;210048;osoba;kobiety
1140000000;55-59;2014;205520;osoba;kobiety
1140000000;55-59;2015;196936;osoba;kobiety
1140000000;60-64;2010;316086;osoba;ogółem
1140000000;60-64;2011;331286;osoba;ogółem
1140000000;60-64;2012;343514;osoba;ogółem
1140000000;60-64;2013;355394;osoba;ogółem
1140000000;60-64;2014;366648;osoba;ogółem
1140000000;60-64;2015;376397;osoba;ogółem
1140000000;60-64;2010;143290;osoba;mężczyźni
1140000000;60-64;2011;150533;osoba;mężczyźni
1140000000;60-64;2012;156620;osoba;mężczyźni
1140000000;60-64;2013;162314;osoba;mężczyźni
1140000000;60-64;2014;167863;osoba;mężczyźni
1140000000;60-64;2015;172561;osoba;mężczyźni
1140000000;60-64;2010;172796;osoba;kobiety
1140000000;60-64;2011;180753;osoba;kobiety
1140000000;60-64;2012;186894;osoba;kobiety
1140000000;60-64;2013;193080;osoba;kobiety
1140000000;60-64;2014;198785;osoba;kobiety
1140000000;60-64;2015;203836;osoba;kobiety
1140000000;65-69;2010;190993;osoba;ogółem
1140000000;65-69;2011;205969;osoba;ogółem
1140000000;65-69;2012;227230;osoba;ogółem
1140000000;65-69;2013;249133;osoba;ogółem
1140000000;65-69;2014;269272;osoba;ogółem
1140000000;65-69;2015;292015;osoba;ogółem
1140000000;65-69;2010;81120;osoba;mężczyźni
1140000000;65-69;2011;88127;osoba;mężczyźni
1140000000;65-69;2012;97822;osoba;mężczyźni
1140000000;65-69;2013;107693;osoba;mężczyźni
1140000000;65-69;2014;116950;osoba;mężczyźni
1140000000;65-69;2015;127418;osoba;mężczyźni
1140000000;65-69;2010;109873;osoba;kobiety
1140000000;65-69;2011;117842;osoba;kobiety
1140000000;65-69;2012;129408;osoba;kobiety
1140000000;65-69;2013;141440;osoba;kobiety
1140000000;65-69;2014;152322;osoba;kobiety
1140000000;65-69;2015;164597;osoba;kobiety
1140000000;70 i więcej;2010;568905;osoba;ogółem
1140000000;70 i więcej;2011;570916;osoba;ogółem
1140000000;70 i więcej;2012;569992;osoba;ogółem
1140000000;70 i więcej;2013;570613;osoba;ogółem
1140000000;70 i więcej;2014;573702;osoba;ogółem
1140000000;70 i więcej;2015;576163;osoba;ogółem
1140000000;70 i więcej;2010;204406;osoba;mężczyźni
1140000000;70 i więcej;2011;204774;osoba;mężczyźni
1140000000;70 i więcej;2012;203977;osoba;mężczyźni
1140000000;70 i więcej;2013;204228;osoba;mężczyźni
1140000000;70 i więcej;2014;205361;osoba;mężczyźni
1140000000;70 i więcej;2015;206428;osoba;mężczyźni
1140000000;70 i więcej;2010;364499;osoba;kobiety
1140000000;70 i więcej;2011;366142;osoba;kobiety
1140000000;70 i więcej;2012;366015;osoba;kobiety
1140000000;70 i więcej;2013;366385;osoba;kobiety
1140000000;70 i więcej;2014;368341;osoba;kobiety
1140000000;70 i więcej;2015;369735;osoba;kobiety
1140000000;70-74;2010;190037;osoba;ogółem
1140000000;70-74;2011;184041;osoba;ogółem
1140000000;70-74;2012;177149;osoba;ogółem
1140000000;70-74;2013;172746;osoba;ogółem
1140000000;70-74;2014;171134;osoba;ogółem
1140000000;70-74;2015;171354;osoba;ogółem
1140000000;70-74;2010;75456;osoba;mężczyźni
1140000000;70-74;2011;73140;osoba;mężczyźni
1140000000;70-74;2012;70401;osoba;mężczyźni
1140000000;70-74;2013;69198;osoba;mężczyźni
1140000000;70-74;2014;68865;osoba;mężczyźni
1140000000;70-74;2015;69085;osoba;mężczyźni
